ID,Overspeed,Highspeedbrake,Harshacceleration,Harshdeceleration,Kilo,Fuel,Brakes,Range,Speed,RPM,Accelerator pedal position,Engine fuel rate,ID,Date,Overspeed,Highspeedbrake,Harshacceleration,Harshdeceleration,Kilo,Fuel,Brakes,Range,Speed,RPM,Accelerator pedal position,Engine fuel rate
,,,,,,,,,,,,,14806290096,2018/7/3,177,7,26,25,501.76,119.19,249,4.220031612,42.63529379,1054.591799,22.28518972,11.33488372
,,,,,,,,,,,,,14806290096,2018/7/4,2,7,46,47,570.94,174.32,694,1.890503642,32.50487664,990.9717573,18.29523013,9.809476987
,,,,,,,,,,,,,14806290096,2018/7/5,16,35,63,67,570.96,179.64,604,1.890533341,37.55751281,1070.017051,24.26455331,12.52591258
,,,,,,,,,,,,,14806290096,2018/7/6,2,3,35,38,438.9,140.33,451,1.890502018,34.68982798,1016.282675,21.78115502,11.62963526
,,,,,,,,,,,,,14806290096,2018/7/7,0,2,47,42,701.74,222.12,923,3.711025545,34.49605033,1049.889402,21.37828656,11.39422083
,,,,,,,,,,,,,14806290096,2018/7/8,22,10,37,37,798.45,241.12,798,3.710925055,45.92658369,1149.016376,27.10427948,14.01334061
,,,,,,,,,,,,,14806290106,2018/7/3,0,0,0,0,0,0,0,0.000340125,0,0,0,0
,,,,,,,,,,,,,14806290106,2018/7/4,0,0,0,0,0,0,0,0.000381756,0,0,0,0
,,,,,,,,,,,,,14806290106,2018/7/5,3,4,14,20,624.96,205.44,404,3.220159906,40.48216093,1047.272051,25.71540914,13.54659936
,,,,,,,,,,,,,14806290106,2018/7/6,3,15,28,17,499,162.1,505,3.683458521,37.26752218,1040.834606,23.49720102,12.90178117
,,,,,,,,,,,,,14806290106,2018/7/7,0,0,17,23,573.82,191.73,396,5.087062593,36.7376911,956.0044174,21.44141358,12.71192711
,,,,,,,,,,,,,14806290106,2018/7/8,0,0,9,12,568.94,163.9,331,3.8579278,38.56930976,991.4217647,19.98964706,11.57079412
,,,,,,,,,,,,,14806290108,2018/7/3,36,40,83,76,453.98,167.12,437,4.26327209,42.79225908,898.6225352,25.20495775,13.08025945
,,,,,,,,,,,,,14806290108,2018/7/4,4,27,150,124,780.6,222.74,858,3.949376678,44.09089466,957.4327848,19.29810618,10.48501553
,,,,,,,,,,,,,14806290108,2018/7/5,6,20,92,83,783.76,119.02,448,5.180541907,48.55428626,934.7671771,18.13474676,6.540671642
,,,,,,,,,,,,,14806290108,2018/7/6,67,71,110,111,743.41,218.62,563,5.020892092,48.44645534,939.3919942,22.4269744,11.42849928
,,,,,,,,,,,,,14806290108,2018/7/7,22,26,100,93,580.28,162.57,513,2.731255175,44.136289,866.2308849,20.68195876,9.627689329
,,,,,,,,,,,,,14806290108,2018/7/8,26,42,87,74,776.6,146.04,448,4.974134888,52.86580469,941.4495153,19.56219709,8.025818182
,,,,,,,,,,,,,14806290154,2018/7/3,0,0,0,0,0,0,0,0.000469138,0,0,0,0
,,,,,,,,,,,,,14806290154,2018/7/4,0,9,19,10,565.23,145.23,76,3.922805757,45.29091248,1074.314692,23.89940437,12.14235606
,,,,,,,,,,,,,14806290154,2018/7/5,0,6,33,41,518.96,166.04,358,2.942384044,42.46917816,1133.220617,27.46769428,13.81432241
,,,,,,,,,,,,,14806290154,2018/7/6,0,0,34,33,408.09,161.47,384,3.132067545,34.37534503,1070.799759,25.62219542,13.07852835
,,,,,,,,,,,,,14806290154,2018/7/7,0,0,3,6,162.26,50.64,104,1.514079031,22.82082143,991.7227139,18.87728614,9.577064897
,,,,,,,,,,,,,14806290154,2018/7/8,0,0,2,5,178,47.09,22,1.513646354,27.44230583,975.850075,18.73883058,9.614767616
,,,,,,,,,,,,,14806290164,2018/7/3,5,5,45,63,669.86,212.62,984,4.092687747,38.41766169,1159.56927,23.49756507,12.34063812
,,,,,,,,,,,,,14806290164,2018/7/4,0,1,35,33,580.86,148.89,698,2.728518334,37.44554446,894.0271635,16.50903846,9.1225
,,,,,,,,,,,,,14806290164,2018/7/5,0,0,23,20,561.09,116.02,422,2.798429801,44.767433,923.9103832,17.00692213,9.07447466
,,,,,,,,,,,,,14806290164,2018/7/6,2,1,43,42,474.61,162.72,840,2.899494998,32.75301913,1134.583294,19.46330319,10.11358877
,,,,,,,,,,,,,14806290164,2018/7/7,0,0,18,17,429.56,86.15,414,3.01837879,37.66916946,866.7078376,12.47081875,7.265640308
,,,,,,,,,,,,,14806290164,2018/7/8,3,3,25,27,330.42,117.09,526,2.286669765,30.86456359,861.5737598,19.18172324,10.34229765
,,,,,,,,,,,,,14806290516,2018/7/3,0,0,139,141,210.15,28.99,875,0.55155297,22.93163329,1123.439733,22.29404478,3.521224393
,,,,,,,,,,,,,14806290516,2018/7/4,0,0,76,78,124.81,19.54,411.5,0.410258719,18.59370907,1043.815955,17.36039188,3.183205038
,,,,,,,,,,,,,14806290516,2018/7/5,0,0,123,117,256.78,29.51,599.5,0.85932427,29.79602652,1221.720149,21.21748401,3.696481876
,,,,,,,,,,,,,14806290516,2018/7/6,0,0,92,106,128.12,15.59,531,0.453326704,20.78527762,1071.628247,17.49844156,3.036396104
,,,,,,,,,,,,,14806290516,2018/7/7,0,0,41,36,48.61,6.16,260,0.214754872,15.52573212,989.7692308,12.94911243,2.473742604
,,,,,,,,,,,,,14806290516,2018/7/8,0,0,0,0,45.88,6.53,256,0.17148484,14.92524406,1034.127695,15.6053068,2.749253731
,,,,,,,,,,,,,14806290546,2018/7/3,0,0,18,17,345.9,63.5,158,2.266849571,39.80789474,1202.531027,23.13041709,8.710478128
,,,,,,,,,,,,,14806290546,2018/7/4,0,0,0,0,0,0,0,0.000665476,0,0,0,0
,,,,,,,,,,,,,14806290546,2018/7/5,0,0,0,0,0,0,0,0.000607322,0,0,0,0
,,,,,,,,,,,,,14806290546,2018/7/6,0,0,1,0,8.84,2.27,28.5,0.028747192,3.340361446,835.4201681,6.168067227,3.039495798
,,,,,,,,,,,,,14806290546,2018/7/7,0,0,1,0,4.87,1.32,18,0.016977911,2.145762712,688.7228916,4.4,2.803614458
,,,,,,,,,,,,,14806290546,2018/7/8,0,0,0,0,0,0,0,0.000311849,0,0,0,0
,,,,,,,,,,,,,14806290774,2018/7/3,0,0,34,37,246.63,47.34,329,1.432554464,27.19734578,952.7950595,21.18975297,5.483714547
,,,,,,,,,,,,,14806290774,2018/7/4,0,0,12,17,85.1,15.66,138,0.331237861,19.49307563,941.9383033,18.96246787,5.114010283
,,,,,,,,,,,,,14806290774,2018/7/5,0,0,32,47,212.89,46.14,246,1.18317543,29.99334,1046.286935,28.72918193,7.197191697
,,,,,,,,,,,,,14806290774,2018/7/6,0,0,25,25,193.29,42.22,241,1.498504581,29.4238335,1008.745636,31.77755611,7.187032419
,,,,,,,,,,,,,14806290774,2018/7/7,0,0,25,36,337.26,65.42,426,2.240102707,32.88541397,1036.293701,27.5215748,6.456259843
,,,,,,,,,,,,,14806290774,2018/7/8,0,0,1,3,22.21,4.37,37,0.197102572,10.15003195,954.4270833,25.5875,6.111979167
,,,,,,,,,,,,,14806290896,2018/7/3,0,7,15,17,497.71,101.89,411,1.932982312,45.24748201,1017.580743,23.95905989,9.468915845
,,,,,,,,,,,,,14806290896,2018/7/4,0,4,13,15,501.16,101.04,348,1.931937666,50.61751152,1125.321517,27.30024732,10.79962902
,,,,,,,,,,,,,14806290896,2018/7/5,0,2,16,17,501.21,103.73,324,1.93194238,51.69548287,1118.598333,27.68466667,11.10170833
,,,,,,,,,,,,,14806290896,2018/7/6,1,4,22,13,501.14,105,325,1.931802036,50.72291022,1118.565327,28.93433836,11.49715243
,,,,,,,,,,,,,14806290896,2018/7/7,1,6,20,22,501.28,106.15,312,1.931844678,53.30178433,1131.660774,29.90808081,12.01022727
,,,,,,,,,,,,,14806290896,2018/7/8,0,7,7,11,501.51,103.74,227,1.931903175,51.03037383,1053.444862,26.48688388,10.71495405
,,,,,,,,,,,,,14807390971,2018/7/3,0,0,23,25,76.52,21.57,109,0.239437404,17.74059445,663.0333919,3.9543058,5.116256591
,,,,,,,,,,,,,14807390971,2018/7/4,0,0,20,11,114.54,36.21,91,0.339594219,22.0650828,777.8767123,8.173972603,8.023458904
,,,,,,,,,,,,,14807390971,2018/7/5,0,5,18,13,897.77,261.76,61,7.504657984,57.36561143,994.8886338,20.12652124,17.83682549
,,,,,,,,,,,,,14807390971,2018/7/6,0,0,9,4,209.22,57.36,49,1.716670069,33.41549096,800.3128039,12.58476499,11.23776337
,,,,,,,,,,,,,14807390971,2018/7/7,0,0,11,10,361.3,105.5,120,2.430014107,36.8154844,848.6697502,13.3439408,11.99454209
,,,,,,,,,,,,,14807390971,2018/7/8,1,4,34,43,848.64,243.46,46,7.249809667,59.43225873,932.7525333,18.67498667,15.68978667
,,,,,,,,,,,,,14807391048,2018/7/3,4,32,42,32,1421.78,413.78,472,11.0043455,65.23857049,970.485733,19.9721876,16.77195802
,,,,,,,,,,,,,14807391048,2018/7/4,0,0,12,17,70.45,22.44,160,0.359368529,14.35909337,602.8707361,4.2994614,4.91005386
,,,,,,,,,,,,,14807391048,2018/7/5,0,0,0,0,0,0.71,0,0.001958215,0,265.6984127,0,1.441269841
,,,,,,,,,,,,,14807391048,2018/7/6,0,0,0,0,0,2.14,0,0.00029129,0,426.8730159,0,2.065873016
,,,,,,,,,,,,,14807391048,2018/7/7,0,0,0,0,0,0.97,0,0.000289007,0,290.2875,0,1.54125
,,,,,,,,,,,,,14807391048,2018/7/8,0,0,0,0,0,3.68,0,0.000435354,0.001362468,477.3030303,0.002020202,2.26010101
,,,,,,,,,,,,,14807391195,2018/7/3,0,0,0,0,0.11,1.23,0,0.000445202,0.051310345,532.4642857,0,3.020535714
,,,,,,,,,,,,,14807391195,2018/7/4,0,0,0,3,4.71,2.58,15.5,0.026862378,2.18097561,618.0659341,2.021978022,3.945604396
,,,,,,,,,,,,,14807391195,2018/7/5,0,10,17,22,1094.45,353.03,198,8.987261487,58.79070659,1022.057118,21.69297012,19.03890598
,,,,,,,,,,,,,14807391195,2018/7/6,0,0,10,9,55.55,17.38,85,0.347128989,16.06569472,754.0262295,6.200655738,6.589344262
,,,,,,,,,,,,,14807391195,2018/7/7,0,20,33,32,1094.87,323.85,247,8.847271925,62.81579257,1043.127679,21.28164026,18.22336906
,,,,,,,,,,,,,14807391195,2018/7/8,0,0,1,4,16.61,9.42,87.5,0.068549991,4.83973535,589.0284091,1.940909091,3.474573864
,,,,,,,,,,,,,14807398730,2018/7/3,0,0,5,7,17.87,15.94,50,0.281657078,3.600015625,503.2504505,3.194954955,3.803873874
,,,,,,,,,,,,,14807398730,2018/7/4,3,7,19,21,248.59,277.76,43,9.577823421,13.61374498,909.7895212,17.24101174,15.41623758
,,,,,,,,,,,,,14807398730,2018/7/5,0,0,6,7,145.44,248.78,39,8.765789514,8.417560137,906.9872361,16.51389298,14.56639666
,,,,,,,,,,,,,14807398730,2018/7/6,0,0,0,0,0.05,23.75,0,0.828935823,0.01136194,688.7415144,8.485639687,8.50078329
,,,,,,,,,,,,,14807398730,2018/7/7,0,0,1,0,4.51,275.48,5,9.577743725,0.248756522,880.8568282,16.3984141,14.70577093
,,,,,,,,,,,,,14807398730,2018/7/8,0,0,3,6,181.66,210.5,13,7.423847562,11.75620219,888.156215,16.23695409,14.47304031
,,,,,,,,,,,,,14807399171,2018/7/3,0,2,8,9,566.53,124.34,85,4.376857365,58.46769294,922.9159445,16.02149047,13.78604853
,,,,,,,,,,,,,14807399171,2018/7/4,0,19,33,26,1541.29,362.31,194,11.47006742,72.0061294,1009.342944,19.47936267,16.92776935
,,,,,,,,,,,,,14807399171,2018/7/5,0,28,15,19,514.3,118.07,172,3.420373093,50.87815042,934.9374492,13.79431357,11.73050366
,,,,,,,,,,,,,14807399171,2018/7/6,0,17,19,19,1396.24,326.49,238,10.56158389,69.57416467,1007.668551,18.40064594,15.99085587
,,,,,,,,,,,,,14807399171,2018/7/7,0,2,0,0,593.76,128.86,98,4.616649224,58.94114148,946.2794497,16.47876182,13.92880482
,,,,,,,,,,,,,14807399171,2018/7/8,0,7,0,0,1333,317.66,195,10.29819428,69.64819672,1003.715338,19.27175043,16.76765598
,,,,,,,,,,,,,14807399278,2018/7/3,0,0,30,27,795.91,153.13,255,5.965796221,53.87079858,838.7546875,11.31083333,10.44145833
,,,,,,,,,,,,,14807399278,2018/7/4,0,1,19,20,797.32,142.66,201,5.969589387,58.99980856,867.1593023,11.83139535,10.58549419
,,,,,,,,,,,,,14807399278,2018/7/5,0,0,16,16,789.44,153.64,70,5.96569734,58.11826393,862.772561,13.15170732,11.82204268
,,,,,,,,,,,,,14807399278,2018/7/6,3,0,10,15,800.01,159.23,89,5.970222767,56.35277054,842.354106,12.89271986,11.66584158
,,,,,,,,,,,,,14807399278,2018/7/7,0,0,0,0,796.91,154.83,145,5.966179087,55.29191812,859.8948571,12.40251429,10.9772
,,,,,,,,,,,,,14807399278,2018/7/8,0,0,0,0,797.84,145.24,136,5.969090807,55.79068516,868.8853575,12.17684449,10.66671396
,,,,,,,,,,,,,14807399281,2018/7/3,40,61,16,18,1537.62,345.7,214,13.11426967,71.47953274,973.6887001,4.53929099,15.57235968
,,,,,,,,,,,,,14807399281,2018/7/4,9,17,2,4,219.35,52.08,45,1.781042292,47.10972393,888.94,6.6688,12.5515
,,,,,,,,,,,,,14807399281,2018/7/5,42,52,12,8,1512.26,351.97,234,12.74412648,71.26707451,980.276166,5.630554535,15.51430408
,,,,,,,,,,,,,14807399281,2018/7/6,2,0,0,0,291.13,62.14,92,2.135474179,44.22623775,821.204578,3.132474964,11.42095851
,,,,,,,,,,,,,14807399281,2018/7/7,36,83,0,0,1646.52,360.85,239,14.01390643,72.39955075,967.8947188,4.772016461,15.09850823
,,,,,,,,,,,,,14807399281,2018/7/8,6,1,0,0,105.74,26.98,38,0.727082654,31.37050773,738.9940476,4.398809524,9.574404762
,,,,,,,,,,,,,14807399316,2018/7/3,0,2,10,14,310.24,144.23,72,1.957599111,17.35612008,693.0575569,8.115942029,8.143478261
,,,,,,,,,,,,,14807399316,2018/7/4,6,56,49,56,721.85,270.77,385,4.751521165,44.63654628,1007.673461,21.25910828,16.63084926
,,,,,,,,,,,,,14807399316,2018/7/5,26,56,38,34,874.66,299.11,236,6.314420246,52.1929323,989.6931724,21.31040799,17.28245212
,,,,,,,,,,,,,14807399316,2018/7/6,54,89,0,0,1716.13,565.78,334,13.06802449,77.33769834,1110.483061,30.86925972,25.98464555
,,,,,,,,,,,,,14807399316,2018/7/7,85,51,0,0,920.55,325.5,262,8.116205285,63.20752117,1065.409749,28.78938224,24.01447876
,,,,,,,,,,,,,14807399316,2018/7/8,0,0,0,0,0,0,0,0.000331097,0,0,0,0
,,,,,,,,,,,,,14807399353,2018/7/3,0,0,58,68,85.72,44.34,247,0.11061527,22.55033003,1006.635478,19.77582846,10.5332846
,,,,,,,,,,,,,14807399353,2018/7/4,0,0,151,160,233.52,107.08,562,0.296244756,33.32510288,1181.859147,25.76228956,12.79668911
,,,,,,,,,,,,,14807399353,2018/7/5,0,0,96,109,180.12,83.04,510,0.155614272,28.72292041,1134.942077,24.34221039,12.12393475
,,,,,,,,,,,,,14807399353,2018/7/6,0,0,61,64,118.49,52.24,341.5,0.085492318,21.97063369,1032.213209,17.32446809,8.958510638
,,,,,,,,,,,,,14807399353,2018/7/7,0,0,91,96,179.7,80.97,551,0.112779084,28.19079755,1102.074011,22.22619372,11.4446794
,,,,,,,,,,,,,14807399353,2018/7/8,0,0,13,12,89.09,38.46,277,0.110924177,18.86933045,996.9173333,16.52853333,8.671266667
,,,,,,,,,,,,,14807399970,2018/7/3,0,0,51,45,67.88,26.86,164,0.219863484,13.28608247,1049.645731,15.57998037,5.901962709
,,,,,,,,,,,,,14807399970,2018/7/4,0,0,62,58,79.88,26.78,213,0.217527509,17.74712644,1197.681026,20.20020513,7.338615385
,,,,,,,,,,,,,14807399970,2018/7/5,0,0,2,1,4.76,3.38,12,0.012812376,2.368794326,775.0858369,8.930472103,2.773175966
,,,,,,,,,,,,,14807399970,2018/7/6,0,0,28,18,39.21,14.5,119,0.131767026,12.16202532,1096.404494,18.14125201,6.45024077
,,,,,,,,,,,,,14807399970,2018/7/7,0,0,10,10,29.46,8.05,80.5,0.132072083,11.57685665,1091.65974,16.5787013,5.374285714
,,,,,,,,,,,,,14807399970,2018/7/8,1,1,5,9,13.64,7.33,41,0.012509505,6.348920863,962.4860759,13.72658228,4.557594937
,,,,,,,,,,,,,14807406148,2018/7/3,0,0,5,9,209.63,33.13,165,0.384064613,15.1746478,822.3273956,10.53546798,5.018232386
,,,,,,,,,,,,,14807406148,2018/7/4,0,0,5,8,209.31,33.52,200,0.384242217,15.56957108,843.3391026,12.21258023,5.649486521
,,,,,,,,,,,,,14807406148,2018/7/5,0,0,2,3,209.61,33.51,182,0.384262806,14.91788194,809.0323864,10.34357798,4.977835648
,,,,,,,,,,,,,14807406148,2018/7/6,0,0,2,4,209.35,33.62,215,0.384100215,15.55722291,867.6305866,13.57755961,6.179353933
,,,,,,,,,,,,,14807406148,2018/7/7,0,0,0,4,212.28,36,159,0.386899167,14.94008144,804.2195796,11.02247191,5.369807037
,,,,,,,,,,,,,14807406148,2018/7/8,0,0,5,6,157.34,25.61,106,0.384060117,21.74071918,823.8639191,10.79065421,5.162636505
,,,,,,,,,,,,,14807406155,2018/7/3,15,4,61,78,414.17,74.32,95,1.696372833,47.87552773,1089.28532,24.97274021,10.01498221
,,,,,,,,,,,,,14807406155,2018/7/4,36,4,47,75,431.03,78.37,171,1.69780881,45.66802056,1063.083932,23.35754672,9.495440026
,,,,,,,,,,,,,14807406155,2018/7/5,0,2,23,49,409.29,77.79,205,1.725358152,41.37859817,1003.999534,21.71870247,9.005432252
,,,,,,,,,,,,,14807406155,2018/7/6,0,1,43,75,428.55,73.61,201,1.731676642,43.4924,1009.285636,21.3356674,8.619232573
,,,,,,,,,,,,,14807406155,2018/7/7,0,0,29,56,440.07,75.84,184,1.698078556,50.28040662,1054.506566,24.48537909,9.866056733
,,,,,,,,,,,,,14807406155,2018/7/8,0,2,32,42,399.07,65.14,95,1.697803421,49.76320795,1047.51702,24.2768333,9.428214355
,,,,,,,,,,,,,14807406156,2018/7/3,0,0,14,14,332.07,55.68,103,1.354149299,43.09741176,973.797604,9.825977301,8.708259773
,,,,,,,,,,,,,14807406156,2018/7/4,0,0,14,14,338.82,55.54,110,1.354556473,44.33364231,1003.949351,21.24831169,8.788701299
,,,,,,,,,,,,,14807406156,2018/7/5,0,1,14,17,320.35,59.8,121,1.353801794,42.77582334,982.7676963,18.66821107,10.03301158
,,,,,,,,,,,,,14807406156,2018/7/6,0,0,6,9,350.12,65.37,167,1.354340312,42.20114818,964.7517202,10.03073394,9.376261468
,,,,,,,,,,,,,14807406156,2018/7/7,0,0,7,7,347.74,62.18,161,1.354460517,44.802116,1010.245558,7.891878173,10.02271574
,,,,,,,,,,,,,14807406156,2018/7/8,0,0,8,6,283.26,50.29,129,1.353386701,42.25054726,993.2325926,6.304,9.822962963
,,,,,,,,,,,,,14807406157,2018/7/3,0,0,7,4,118.73,20.97,80,0.474178879,27.07355513,792.6085271,15.89354005,6.716925065
,,,,,,,,,,,,,14807406157,2018/7/4,0,0,0,1,117.28,20.08,83,0.474447572,29.28450526,852.4442771,17.38674699,7.50496988
,,,,,,,,,,,,,14807406157,2018/7/5,0,0,0,2,114.53,19.82,62,0.474596055,28.68538136,844.608631,16.49404762,7.280505952
,,,,,,,,,,,,,14807406157,2018/7/6,0,0,3,2,121.48,19.32,62,0.475255586,26.56990926,822.5962025,14.05164557,5.85721519
,,,,,,,,,,,,,14807406157,2018/7/7,0,0,1,1,117.78,20.36,119,0.475064199,29.28680085,830.0875371,16.54480712,7.387833828
,,,,,,,,,,,,,14807406157,2018/7/8,0,0,3,0,58.43,10.42,26,0.471232302,19.32791328,702.3197115,13.47692308,5.788221154
,,,,,,,,,,,,,14807406159,2018/7/3,0,0,0,1,0.78,1.75,0,0.001867418,0.307857143,601.7734807,0.194475138,1.650276243
,,,,,,,,,,,,,14807406159,2018/7/4,0,0,10,10,421.27,69.47,2,1.745131111,43.96964738,1026.997967,23.01097561,8.919461382
,,,,,,,,,,,,,14807406159,2018/7/5,0,0,14,13,428.21,76.03,2,1.745518087,41.99748929,1004.511047,23.91585014,9.427089337
,,,,,,,,,,,,,14807406159,2018/7/6,0,0,12,7,420.93,76.86,3,1.745605031,43.78822828,992.6792905,24.25465005,9.718408437
,,,,,,,,,,,,,14807406159,2018/7/7,0,0,11,9,216.45,38.66,1,1.745639271,29.30923169,880.776393,18.89853372,7.587390029
,,,,,,,,,,,,,14807406159,2018/7/8,0,0,0,0,0,0,0,0.00046601,0,0,0,0
,,,,,,,,,,,,,14807406167,2018/7/3,0,0,8,11,494.82,95.99,169,1.905866364,50.34845957,1040.054976,28.79241706,11.39322275
,,,,,,,,,,,,,14807406167,2018/7/4,0,0,0,0,4.05,2.96,24.5,0.004327848,1.446458853,644.8179825,2.061403509,2.181140351
,,,,,,,,,,,,,14807406167,2018/7/5,0,1,1,4,515.4,105.34,204,1.904329759,51.50211943,1065.472038,31.10521327,12.57834123
,,,,,,,,,,,,,14807406167,2018/7/6,0,0,1,0,7.09,2.49,28.5,0.035962377,3.133096085,518.45,4.293333333,2.806666667
,,,,,,,,,,,,,14807406167,2018/7/7,0,0,8,6,520.01,100.11,181,1.905839568,52.31291385,1023.191341,28.64841713,11.5259311
,,,,,,,,,,,,,14807406167,2018/7/8,0,0,0,0,0.35,0.37,0,0.002464731,0.225302326,366.25,1.272727273,1.271590909
,,,,,,,,,,,,,14807406984,2018/7/3,0,0,49,106,544.11,98.21,172,1.917400953,56.40460139,1114.597355,25.32734387,11.5812725
,,,,,,,,,,,,,14807406984,2018/7/4,0,0,79,116,507.29,96.48,256,1.904850472,49.21727334,1076.765155,26.49798914,10.66023778
,,,,,,,,,,,,,14807406984,2018/7/5,0,0,52,92,501.26,103.17,163,1.917318669,52.2036177,1075.720588,27.16320401,11.96282071
,,,,,,,,,,,,,14807406984,2018/7/6,0,0,50,95,571.58,116.56,204,1.903295813,54.73526866,1106.917286,31.20815494,12.6650648
,,,,,,,,,,,,,14807406984,2018/7/7,0,0,35,64,557.38,108.88,159,1.917244242,57.86781882,1130.060251,32.16603299,12.72968578
,,,,,,,,,,,,,14807406984,2018/7/8,0,0,27,60,365.67,68.45,258,1.904712722,43.39152584,1007.789279,22.24270476,9.278493943
,,,,,,,,,,,,,14807406995,2018/7/3,0,3,9,14,584.37,109.94,147,1.957096005,59.21866192,1152.726045,31.92369338,12.56319686
,,,,,,,,,,,,,14807406995,2018/7/4,0,3,17,11,585.24,120.48,202,1.956923752,61.6549464,1184.881757,32.50641892,13.73986486
,,,,,,,,,,,,,14807406995,2018/7/5,1,5,14,16,805.45,152.41,336,2.083624858,62.46672619,1168.18959,30.44870662,12.83678233
,,,,,,,,,,,,,14807406995,2018/7/6,0,4,18,16,755.64,151.81,250,2.090267773,59.8981316,1166.838431,32.07420213,12.98138298
,,,,,,,,,,,,,14807406995,2018/7/7,0,22,57,48,817.15,151.46,353,1.956982978,58.97675108,1171.336528,29.2205186,11.65225479
,,,,,,,,,,,,,14807406995,2018/7/8,2,41,7,5,639.18,132.26,402,1.95688251,56.24098295,1270.329034,32.2625075,12.32678464
,,,,,,,,,,,,,14807407007,2018/7/3,0,1,4,5,395.51,66.22,246,1.730543909,44.98018467,955.3887745,21.00885685,8.597734295
,,,,,,,,,,,,,14807407007,2018/7/4,0,1,9,7,412.55,70.58,213,1.730233182,48.46870029,1030.657924,24.01428571,9.768247768
,,,,,,,,,,,,,14807407007,2018/7/5,0,0,5,9,418.55,70.47,233,1.725372996,50.43520388,1039.051609,24.81287458,9.960765816
,,,,,,,,,,,,,14807407007,2018/7/6,2,1,6,4,421.06,80.71,272,1.726254566,50.41135768,1058.063784,27.64108108,11.43789189
,,,,,,,,,,,,,14807407007,2018/7/7,0,0,7,6,421.74,73.12,212,1.725501343,48.53059788,1035.963768,24.79598662,10.08026756
,,,,,,,,,,,,,14807407007,2018/7/8,0,0,0,0,342.79,58.48,137,1.730885696,47.90925234,1047.38203,24.84718793,9.999862826
,,,,,,,,,,,,,14807407010,2018/7/3,0,0,31,67,502.54,79.78,200,2.175636984,51.56686977,1029.391068,24.63780718,9.440666352
,,,,,,,,,,,,,14807407010,2018/7/4,0,0,32,67,495.15,76.73,241,2.17559624,51.85995026,1020.625179,25.01567318,9.364218725
,,,,,,,,,,,,,14807407010,2018/7/5,0,0,53,75,498.88,90.89,197,2.175533722,47.82075348,1013.806627,25.19018072,10.39887048
,,,,,,,,,,,,,14807407010,2018/7/6,0,0,72,86,520.76,86.38,133,2.277752353,52.54834746,1042.27941,25.74202676,10.10367523
,,,,,,,,,,,,,14807407010,2018/7/7,0,0,35,63,502.85,78.79,238,2.175583839,49.37479052,1023.056203,23.29429119,8.851615282
,,,,,,,,,,,,,14807407010,2018/7/8,0,0,0,0,473.22,74.09,138,2.175498106,55.0630936,1066.65142,26.28393782,9.97014472
,,,,,,,,,,,,,14807407597,2018/7/3,0,0,12,26,206.56,47.19,209,1.187176733,31.13729977,953.8878437,20.46946454,8.501881331
,,,,,,,,,,,,,14807407597,2018/7/4,0,0,0,0,0,0,0,0.000244755,0,0,0,0
,,,,,,,,,,,,,14807407597,2018/7/5,10,8,20,33,777.77,206.04,253,5.686511855,47.74532374,1109.040811,25.50846269,12.73012018
,,,,,,,,,,,,,14807407597,2018/7/6,0,0,4,1,131.89,34.09,88,0.962322607,23.88235294,930.2764579,18.38617711,9.018898488
,,,,,,,,,,,,,14807407597,2018/7/7,0,3,30,21,552.1,134.21,403,3.713054155,43.75792142,1071.235374,25.18503401,11.52319728
,,,,,,,,,,,,,14807407597,2018/7/8,0,1,44,48,407.94,104.01,557,2.635771521,36.55888094,1001.996148,21.11148459,9.269957983
,,,,,,,,,,,,,14807407641,2018/7/3,0,0,13,10,593.57,95.03,142,2.599745503,57.11036484,1102.446935,19.15864593,10.93142726
,,,,,,,,,,,,,14807407641,2018/7/4,0,0,0,0,4.56,2.87,18.5,0.011623199,1.643382716,675.9481982,2.081081081,2.203603604
,,,,,,,,,,,,,14807407641,2018/7/5,0,0,0,0,4.46,3.16,34.5,0.004508801,1.418944954,724.1346154,2.092307692,2.088076923
,,,,,,,,,,,,,14807407641,2018/7/6,0,0,1,1,134.23,27.33,139,0.877804682,22.73439776,866.1752669,14.4227758,6.36975089
,,,,,,,,,,,,,14807407641,2018/7/7,0,0,3,3,561.03,106.76,231,1.919983927,53.97399023,1092.341463,30.28834688,11.74620596
,,,,,,,,,,,,,14807407641,2018/7/8,0,0,1,0,441.27,78.38,143,1.920124401,50.74763795,1029.889913,26.88850325,10.48774403
,,,,,,,,,,,,,14807408282,2018/7/3,0,0,16,13,16.21,2.25,46,0.060807695,10.24002174,1226.573222,15.83430962,2.626778243
,,,,,,,,,,,,,14807408282,2018/7/4,0,0,25,23,160.32,16.84,153,0.750752078,21.26150943,1252.492964,13.49118199,2.401594747
,,,,,,,,,,,,,14807408282,2018/7/5,0,0,17,12,48.27,6.88,82,0.058740057,9.707082515,1043.638298,7.921985816,1.635638298
,,,,,,,,,,,,,14807408282,2018/7/6,0,0,6,9,29.06,4.87,42,0.047247668,6.014805492,897.1192529,3.825862069,1.142385057
,,,,,,,,,,,,,14807408282,2018/7/7,0,0,35,26,132.86,14.62,133,0.738107983,18.23403331,1142.790049,10.44012945,1.999555016
,,,,,,,,,,,,,14807408282,2018/7/8,0,0,0,0,0.02,0.08,0,0.001560567,0.028377193,356.9230769,26.27692308,0.511538462
