ID,Date,Overspeed,Highspeedbrake,Harshacceleration,Harshdeceleration,Kilo,Fuel,Brakes,Range,Speed,RPM,Accelerator pedal position,Engine fuel rate
14807407007,2018-07-03,0,1,4,5,395.51000000000204,66.21999999999935,246.0,1.7305439085154781,44.98018467220676,955.3887744593203,21.0088568486097,8.597734294541713
14807407007,2018-07-04,0,1,9,7,412.54999999999563,70.57999999999993,213.0,1.7302331823731243,48.468700290979534,1030.657924107143,24.014285714285723,9.76824776785715
14807407007,2018-07-05,0,0,5,9,418.5500000000029,70.46999999999935,233.0,1.72537299639933,50.43520388349509,1039.0516093229744,24.812874583795836,9.960765815760269
14807407007,2018-07-06,2,1,6,4,421.0599999999977,80.70999999999913,272.0,1.7262545664649256,50.411357677902565,1058.0637837837837,27.6410810810811,11.437891891891908
14807407007,2018-07-07,0,0,7,6,421.73999999999796,73.11999999999898,212.0,1.7255013430191892,48.530597878495655,1035.963768115942,24.79598662207361,10.08026755852843
14807407007,2018-07-08,0,0,0,0,342.7900000000009,58.47999999999956,137.0,1.7308856957898748,47.90925233644857,1047.3820301783264,24.84718792866944,9.999862825788748
14807407010,2018-07-03,0,0,31,67,502.5399999999936,79.78000000000065,200.0,2.1756369841133854,51.56686976610064,1029.39106805293,24.63780718336478,9.440666351606788
14807407010,2018-07-04,0,0,32,67,495.15000000000873,76.72999999999956,241.0,2.1755962395798525,51.859950256037216,1020.6251788268955,25.01567318391357,9.36421872516297
14807407010,2018-07-05,0,0,53,75,498.8799999999901,90.89000000000124,197.0,2.175533721803687,47.82075348189582,1013.8066265060241,25.19018072289162,10.398870481927688
14807407010,2018-07-06,0,0,72,86,520.7600000000093,86.3799999999992,133.0,2.277752353116991,52.54834745762904,1042.2794095033062,25.742026756881497,10.10367522681843
14807407010,2018-07-07,0,0,35,63,502.84999999999127,78.79000000000087,238.0,2.1755838386918103,49.374790518194104,1023.0562029797906,23.294291193391363,8.851615282490043
14807407010,2018-07-08,0,0,0,0,473.22000000000116,74.08999999999833,138.0,2.175498105571453,55.06309359606106,1066.6514204037878,26.283937823834137,9.970144720385914
14807407597,2018-07-03,0,0,12,26,206.5599999999995,47.190000000000055,209.0,1.1871767331160121,31.137299771167047,953.8878437047757,20.46946454413894,8.501881331403764
14807407597,2018-07-04,0,0,0,0,0.0,0.0,0.0,0.00024475497952149925,0.0,0.0,0.0,0.0
14807407597,2018-07-05,10,8,20,33,777.7700000000004,206.03999999999996,253.0,5.686511855391926,47.7453237410072,1109.0408112168252,25.508462694041068,12.730120180270381
14807407597,2018-07-06,0,0,4,1,131.88999999999942,34.08999999999969,88.0,0.9623226073225153,23.88235294117647,930.2764578833693,18.386177105831536,9.018898488120959
14807407597,2018-07-07,0,3,30,21,552.1000000000004,134.21000000000004,403.0,3.713054155415728,43.757921419518375,1071.23537414966,25.185034013605513,11.523197278911589
